OBJECTID,RELI,E_KOORD,E_ZENTER,N_KOORD,N_ZENTER,B20BM14,B20BM15,B20BM16,B20BM17,B20BM18,B20BM19,M_TOT,B20BW14,B20BW15,B20BW16,B20BW17,B20BW18,B20BW19,W_TOT,TOT
1480,68272500,2682700,2682750,1250000,1250050,3,3,3,3,3,3,18,5,5,7,6,3,3,29,47
1481,68272464,2682700,2682750,1246400,1246450,0,3,0,0,0,0,3,3,3,3,0,0,0,9,12
1482,68272487,2682700,2682750,1248700,1248750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,68272509,2682700,2682750,1250900,1250950,0,3,3,3,0,0,9,3,0,4,3,3,3,16,25
1484,68272505,2682700,2682750,1250500,1250550,3,3,0,3,0,0,9,0,3,3,0,3,0,9,18
1485,68272533,2682700,2682750,1253300,1253350,3,0,0,0,0,0,3,3,3,0,0,0,0,6,9
1486,68282469,2682800,2682850,1246900,1246950,0,3,3,3,0,0,9,0,3,3,0,0,0,6,15
1487,68282523,2682800,2682850,1252300,1252350,3,3,0,3,0,0,9,3,0,3,0,0,0,6,15
1488,68282517,2682800,2682850,1251700,1251750,3,3,0,0,0,0,6,3,0,0,3,0,0,6,12
1489,68282531,2682800,2682850,1253100,1253150,3,3,3,0,0,0,9,0,3,0,0,0,0,3,12
1490,68282505,2682800,2682850,1250500,1250550,3,3,3,0,0,3,12,3,3,0,3,0,0,9,21
1491,68292494,2682900,2682950,1249400,1249450,3,3,3,0,3,0,12,3,3,0,0,0,0,6,18
1492,68292529,2682900,2682950,1252900,1252950,3,3,3,3,0,0,12,0,3,3,3,0,0,9,21
1493,68292511,2682900,2682950,1251100,1251150,3,3,0,0,3,0,9,3,3,0,0,3,0,9,18
1494,68292501,2682900,2682950,1250100,1250150,3,3,3,3,0,3,15,3,3,3,3,0,3,15,30
1495,68292467,2682900,2682950,1246700,1246750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,68302434,2683000,2683050,1243400,1243450,3,3,0,3,3,3,15,3,3,3,3,3,0,15,30
1497,68302436,2683000,2683050,1243600,1243650,0,0,0,3,0,0,3,3,0,0,0,0,0,3,6
1498,68302511,2683000,2683050,1251100,1251150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,68312513,2683100,2683150,1251300,1251350,3,3,0,0,0,0,6,0,3,0,0,0,3,6,12
1500,68312492,2683100,2683150,1249200,1249250,0,0,3,0,0,0,3,3,0,3,0,0,0,6,9
1501,68312475,2683100,2683150,1247500,1247550,3,3,5,3,0,0,14,3,3,7,3,3,0,19,33
1502,68322523,2683200,2683250,1252300,1252350,3,0,3,0,0,0,6,3,0,3,0,0,0,6,12
1503,68322535,2683200,2683250,1253500,1253550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,68322483,2683200,2683250,1248300,1248350,0,3,0,0,0,0,3,3,3,3,0,0,3,12,15
1505,68332488,2683300,2683350,1248800,1248850,3,3,3,3,3,3,18,3,3,3,0,3,0,12,30
1506,68332525,2683300,2683350,1252500,1252550,3,3,3,0,3,0,12,3,3,0,0,0,0,6,18
1507,68332433,2683300,2683350,1243300,1243350,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
1508,68342491,2683400,2683450,1249100,1249150,3,3,11,5,6,3,31,6,20,8,12,15,3,64,95
1509,68352476,2683500,2683550,1247600,1247650,3,0,5,3,0,0,11,3,3,3,3,0,0,12,23
1510,68352532,2683500,2683550,1253200,1253250,0,3,3,0,0,3,9,3,0,3,3,3,0,12,21
1511,68352536,2683500,2683550,1253600,1253650,0,3,0,0,0,0,3,0,0,3,0,0,0,3,6
1512,68352518,2683500,2683550,1251800,1251850,3,3,0,3,0,0,9,3,3,0,3,3,3,15,24
1513,68362483,2683600,2683650,1248300,1248350,4,3,5,3,3,3,21,6,6,6,3,3,3,27,48
1514,68362529,2683600,2683650,1252900,1252950,5,3,3,0,0,0,11,5,3,3,3,0,3,17,28
1515,68362505,2683600,2683650,1250500,1250550,3,0,3,3,3,0,12,3,3,3,3,3,0,15,27
1516,68372485,2683700,2683750,1248500,1248550,3,3,3,0,0,0,9,4,3,0,3,0,0,10,19
1517,68372532,2683700,2683750,1253200,1253250,3,3,0,0,0,0,6,3,3,3,0,0,3,12,18
1518,68372467,2683700,2683750,1246700,1246750,3,0,0,0,0,3,6,0,0,0,0,0,0,0,6
1519,68372468,2683700,2683750,1246800,1246850,0,3,3,0,0,0,6,3,0,0,0,0,0,3,9
1520,68372490,2683700,2683750,1249000,1249050,0,0,3,0,3,0,6,4,0,3,3,0,0,10,16
1521,68382510,2683800,2683850,1251000,1251050,3,4,3,3,3,3,19,5,3,3,3,0,3,17,36
1522,68382509,2683800,2683850,1250900,1250950,5,3,3,3,0,0,14,7,5,3,4,3,0,22,36
1523,68382463,2683800,2683850,1246300,1246350,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6
1524,68382518,2683800,2683850,1251800,1251850,3,0,3,0,0,0,6,0,3,0,0,0,0,3,9
1525,68382467,2683800,2683850,1246700,1246750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,68392466,2683900,2683950,1246600,1246650,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
1527,68392488,2683900,2683950,1248800,1248850,3,3,3,3,3,3,18,3,0,3,0,3,0,9,27
1528,68392493,2683900,2683950,1249300,1249350,3,3,3,3,3,0,15,3,0,3,3,0,0,9,24
1529,68392463,2683900,2683950,1246300,1246350,3,3,4,0,3,3,16,3,7,5,10,3,3,31,47
1530,68392458,2683900,2683950,1245800,1245850,0,0,0,3,0,0,3,0,0,3,3,0,0,6,9
1531,68392497,2683900,2683950,1249700,1249750,0,0,3,3,0,0,6,0,3,3,0,3,0,9,15
1532,68402470,2684000,2684050,1247000,1247050,3,0,3,0,3,0,9,3,3,3,0,3,0,12,21
1533,68412462,2684100,2684150,1246200,1246250,3,3,3,4,0,0,13,3,5,3,3,3,0,17,30
1534,68412530,2684100,2684150,1253000,1253050,3,3,3,0,0,0,9,3,4,4,0,3,3,17,26
1535,68412531,2684100,2684150,1253100,1253150,3,0,3,0,0,0,6,0,0,0,0,0,0,0,6
1536,68412456,2684100,2684150,1245600,1245650,3,3,3,0,0,0,9,3,4,3,4,0,3,17,26
1537,68412502,2684100,2684150,1250200,1250250,0,3,3,3,0,0,9,3,0,0,0,0,0,3,12
1538,68412515,2684100,2684150,1251500,1251550,3,4,0,3,3,0,13,6,4,4,3,3,3,23,36
1539,68412488,2684100,2684150,1248800,1248850,3,3,3,0,0,0,9,3,3,3,3,0,0,12,21
1540,68412465,2684100,2684150,1246500,1246550,3,3,3,0,3,0,12,3,6,3,3,0,0,15,27
1541,68422486,2684200,2684250,1248600,1248650,5,3,3,0,0,0,11,0,5,4,0,3,0,12,23
1542,68422457,2684200,2684250,1245700,1245750,4,4,4,3,0,0,15,4,3,3,5,3,3,21,36
1543,68422465,2684200,2684250,1246500,1246550,3,3,3,0,0,0,9,0,0,3,0,0,0,3,12
1544,68422487,2684200,2684250,1248700,1248750,3,0,3,0,0,3,9,3,4,3,0,0,3,13,22
1545,68422522,2684200,2684250,1252200,1252250,3,0,0,3,0,0,6,0,0,3,0,0,0,3,9
1546,68432481,2684300,2684350,1248100,1248150,3,3,3,0,0,0,9,3,3,3,0,0,0,9,18
1547,68432461,2684300,2684350,1246100,1246150,4,0,0,0,0,3,7,3,0,0,3,3,0,9,16
1548,68432521,2684300,2684350,1252100,1252150,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
1549,68442514,2684400,2684450,1251400,1251450,3,3,3,3,0,0,12,3,3,0,0,3,0,9,21
1550,68442525,2684400,2684450,1252500,1252550,5,4,3,0,0,0,12,4,3,3,3,0,0,13,25
1551,68452468,2684500,2684550,1246800,1246850,5,3,3,3,3,0,17,3,3,3,0,0,0,9,26
1552,68452475,2684500,2684550,1247500,1247550,3,0,0,0,0,0,3,3,0,3,0,0,0,6,9
1553,68452480,2684500,2684550,1248000,1248050,3,3,3,3,0,0,12,3,3,3,3,0,0,12,24
1554,68452457,2684500,2684550,1245700,1245750,3,4,6,5,4,10,32,5,5,10,10,23,14,67,99
1555,68462509,2684600,2684650,1250900,1250950,3,3,0,0,0,0,6,7,3,3,3,3,0,19,25
1556,68462515,2684600,2684650,1251500,1251550,3,0,3,3,0,0,9,3,0,3,3,3,0,12,21
1557,68462470,2684600,2684650,1247000,1247050,3,3,0,0,3,3,12,0,4,0,3,0,0,7,19
1558,68462474,2684600,2684650,1247400,1247450,3,3,0,0,3,3,12,3,3,0,3,3,3,15,27
1559,68462508,2684600,2684650,1250800,1250850,0,3,0,0,0,0,3,0,0,0,3,0,3,6,9
1560,68472461,2684700,2684750,1246100,1246150,0,3,5,0,3,0,11,3,4,4,3,3,3,20,31
1561,68472511,2684700,2684750,1251100,1251150,3,3,3,3,0,3,15,3,0,3,4,3,3,16,31
1562,68472470,2684700,2684750,1247000,1247050,3,0,3,0,3,0,9,3,3,3,3,0,0,12,21
1563,68472518,2684700,2684750,1251800,1251850,3,3,5,3,3,3,20,4,3,5,5,5,3,25,45
1564,68482468,2684800,2684850,1246800,1246850,3,3,3,0,0,0,9,3,0,6,3,0,0,12,21
1565,68482477,2684800,2684850,1247700,1247750,3,0,0,0,3,0,6,3,3,3,0,3,0,12,18
1566,68482455,2684800,2684850,1245500,1245550,3,4,4,0,0,0,11,3,3,3,0,3,0,12,23
1567,68492513,2684900,2684950,1251300,1251350,3,5,3,3,0,3,17,5,5,5,3,3,3,24,41
1568,68492456,2684900,2684950,1245600,1245650,0,3,0,0,0,0,3,0,3,3,0,0,0,6,9
1569,68492451,2684900,2684950,1245100,1245150,3,0,0,3,0,0,6,3,0,3,0,0,0,6,12
1570,68502465,2685000,2685050,1246500,1246550,3,3,3,6,7,3,25,0,4,4,17,19,25,69,94
1571,68502451,2685000,2685050,1245100,1245150,3,3,3,0,0,0,9,3,3,3,0,0,0,9,18
1572,68512467,2685100,2685150,1246700,1246750,3,0,0,0,0,0,3,3,3,0,0,0,0,6,9
1573,68512512,2685100,2685150,1251200,1251250,3,3,0,0,0,3,9,0,4,0,3,3,0,10,19
1574,68512507,2685100,2685150,1250700,1250750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,68522458,2685200,2685250,1245800,1245850,3,3,3,3,0,3,15,3,0,3,3,0,3,12,27
1576,68522457,2685200,2685250,1245700,1245750,3,0,0,0,0,0,3,0,3,0,0,0,0,3,6
1577,68522467,2685200,2685250,1246700,1246750,3,0,0,3,0,3,9,0,3,3,0,0,0,6,15
1578,68522515,2685200,2685250,1251500,1251550,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
1579,68522508,2685200,2685250,1250800,1250850,3,3,4,0,3,0,13,3,4,3,3,3,0,16,29
1580,68532481,2685300,2685350,1248100,1248150,3,3,0,0,0,3,9,3,0,3,0,3,0,9,18
1581,68532474,2685300,2685350,1247400,1247450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,68532464,2685300,2685350,1246400,1246450,4,3,3,0,3,3,16,5,3,3,3,3,0,17,33
1583,68542521,2685400,2685450,1252100,1252150,3,0,3,0,0,0,6,0,3,0,0,0,0,3,9
1584,68542460,2685400,2685450,1246000,1246050,3,0,0,0,0,0,3,0,0,3,3,0,0,6,9
1585,68542482,2685400,2685450,1248200,1248250,3,3,0,0,0,0,6,3,0,3,3,0,0,9,15
1586,68572449,2685700,2685750,1244900,1244950,0,0,3,0,0,0,3,0,0,0,0,3,0,3,6
1587,68592455,2685900,2685950,1245500,1245550,0,0,0,3,3,0,6,0,3,0,0,0,0,3,9
1588,68592452,2685900,2685950,1245200,1245250,0,4,3,3,3,3,16,0,3,3,8,12,14,40,56
1589,68592463,2685900,2685950,1246300,1246350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,68612509,2686100,2686150,1250900,1250950,3,3,3,0,3,3,15,4,3,7,4,3,3,24,39
1591,68622455,2686200,2686250,1245500,1245550,3,0,3,3,0,0,9,3,0,3,0,3,0,9,18
1592,68622510,2686200,2686250,1251000,1251050,0,3,0,0,0,0,3,3,3,0,0,0,0,6,9
1593,68622458,2686200,2686250,1245800,1245850,3,3,0,0,3,0,9,3,3,3,3,3,0,15,24
1594,68622450,2686200,2686250,1245000,1245050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,68632461,2686300,2686350,1246100,1246150,3,0,3,3,0,0,9,3,3,4,0,0,3,13,22
1596,68542513,2685400,2685450,1251300,1251350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,68312519,2683100,2683150,1251900,1251950,3,3,3,3,0,0,12,3,3,3,3,3,0,15,27
1598,68012476,2680100,2680150,1247600,1247650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,68422526,2684200,2684250,1252600,1252650,0,0,3,0,0,0,3,3,0,0,0,0,0,3,6
1600,68702464,2687000,2687050,1246400,1246450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,67942498,2679400,2679450,1249800,1249850,0,0,3,0,3,0,6,0,3,3,0,0,0,6,12
1602,68672507,2686700,2686750,1250700,1250750,3,3,3,0,3,0,12,3,3,4,6,3,3,22,34
1603,68672511,2686700,2686750,1251100,1251150,8,3,3,3,3,3,23,10,3,3,4,4,3,27,50
1604,68682502,2686800,2686850,1250200,1250250,0,0,3,3,0,0,6,3,3,3,3,3,0,15,21
1605,68682501,2686800,2686850,1250100,1250150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,68692459,2686900,2686950,1245900,1245950,0,3,0,3,3,0,9,3,3,0,3,0,0,9,18
1607,68712456,2687100,2687150,1245600,1245650,4,3,4,3,3,0,17,4,3,3,0,5,3,18,35
1608,68712504,2687100,2687150,1250400,1250450,5,3,3,3,0,0,14,7,3,6,3,0,0,19,33
1609,68722460,2687200,2687250,1246000,1246050,0,3,0,0,3,0,6,3,3,3,0,0,0,9,15
1610,68732464,2687300,2687350,1246400,1246450,0,3,0,0,0,0,3,0,3,0,0,0,3,6,9
1611,68742455,2687400,2687450,1245500,1245550,3,3,3,3,3,0,15,6,3,3,4,3,0,19,34
1612,68752453,2687500,2687550,1245300,1245350,0,0,3,3,3,3,12,0,3,3,3,0,0,9,21
1613,68772459,2687700,2687750,1245900,1245950,0,3,0,0,3,0,6,0,3,0,3,0,0,6,12
1614,68772453,2687700,2687750,1245300,1245350,3,3,5,0,0,3,14,3,3,3,3,3,3,18,32
1615,68782456,2687800,2687850,1245600,1245650,3,4,5,4,3,3,22,3,11,11,7,6,0,38,60
1616,68802454,2688000,2688050,1245400,1245450,3,3,0,0,0,0,6,3,3,0,0,3,0,9,15
1617,68202437,2682000,2682050,1243700,1243750,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
1618,68282536,2682800,2682850,1253600,1253650,3,3,0,0,0,0,6,3,0,3,0,3,0,9,15
1619,68142463,2681400,2681450,1246300,1246350,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
1620,68602488,2686000,2686050,1248800,1248850,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
1621,67782522,2677800,2677850,1252200,1252250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,67792472,2677900,2677950,1247200,1247250,0,3,0,0,0,0,3,3,0,0,0,0,0,3,6
1623,67812490,2678100,2678150,1249000,1249050,0,3,3,3,0,0,9,3,0,0,3,3,0,9,18
1624,67812485,2678100,2678150,1248500,1248550,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3
1625,67822496,2678200,2678250,1249600,1249650,0,3,0,0,0,0,3,0,3,0,0,0,0,3,6
1626,67822492,2678200,2678250,1249200,1249250,7,3,4,3,0,0,17,5,3,0,0,0,0,8,25
1627,67822495,2678200,2678250,1249500,1249550,10,8,6,3,3,3,33,13,5,4,3,3,3,31,64
1628,67822487,2678200,2678250,1248700,1248750,3,0,3,0,0,0,6,3,3,3,0,0,3,12,18
1629,67842492,2678400,2678450,1249200,1249250,3,4,0,3,0,0,10,4,3,3,3,0,3,16,26
1630,67842486,2678400,2678450,1248600,1248650,3,3,0,3,0,0,9,4,0,3,3,0,0,10,19
1631,67842494,2678400,2678450,1249400,1249450,3,3,0,0,3,3,12,0,3,0,0,3,3,9,21
1632,67852485,2678500,2678550,1248500,1248550,3,0,0,0,3,0,6,3,0,3,4,3,3,16,22
1633,67852519,2678500,2678550,1251900,1251950,10,3,0,3,4,0,20,9,9,3,3,5,0,29,49
1634,67862489,2678600,2678650,1248900,1248950,3,3,3,3,5,3,20,4,3,6,5,3,3,24,44
1635,67862502,2678600,2678650,1250200,1250250,3,3,3,3,3,0,15,3,3,4,3,0,0,13,28
1636,67872474,2678700,2678750,1247400,1247450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,67882477,2678800,2678850,1247700,1247750,3,3,3,0,3,0,12,6,5,3,3,3,0,20,32
1638,67882495,2678800,2678850,1249500,1249550,0,3,0,0,0,0,3,3,3,0,0,0,0,6,9
1639,67882473,2678800,2678850,1247300,1247350,4,3,3,0,0,0,10,3,3,0,3,0,0,9,19
1640,67892490,2678900,2678950,1249000,1249050,3,6,3,9,6,8,35,5,3,6,16,23,20,73,108
1641,67892511,2678900,2678950,1251100,1251150,3,5,3,3,0,0,14,4,5,3,3,3,0,18,32
1642,67892488,2678900,2678950,1248800,1248850,3,0,3,0,0,0,6,3,3,3,0,3,0,12,18
1643,67902507,2679000,2679050,1250700,1250750,3,0,3,3,5,3,17,3,3,6,3,6,3,24,41
1644,67902487,2679000,2679050,1248700,1248750,4,0,3,0,3,0,10,3,3,3,3,0,0,12,22
1645,67902494,2679000,2679050,1249400,1249450,0,4,3,0,0,0,7,3,3,3,3,0,3,15,22
1646,67902476,2679000,2679050,1247600,1247650,3,3,3,3,0,0,12,4,4,3,3,3,3,20,32
1647,67902516,2679000,2679050,1251600,1251650,3,3,0,0,0,0,6,0,3,0,0,3,0,6,12
1648,67902514,2679000,2679050,1251400,1251450,3,8,5,5,0,3,24,5,3,9,8,3,0,28,52
1649,67912472,2679100,2679150,1247200,1247250,4,4,4,3,3,0,18,3,6,4,3,3,3,22,40
1650,67912478,2679100,2679150,1247800,1247850,0,0,0,0,3,0,3,0,3,3,0,0,0,6,9
1651,67922512,2679200,2679250,1251200,1251250,3,3,3,3,3,3,18,5,3,6,3,4,3,24,42
1652,67922481,2679200,2679250,1248100,1248150,0,3,0,3,0,0,6,3,0,3,0,0,0,6,12
1653,67922477,2679200,2679250,1247700,1247750,3,0,3,0,0,0,6,3,3,0,3,0,0,9,15
1654,67932481,2679300,2679350,1248100,1248150,0,3,3,0,0,0,6,3,3,3,0,0,0,9,15
1655,67932467,2679300,2679350,1246700,1246750,3,3,3,0,0,0,9,0,0,3,3,0,0,6,15
1656,67942477,2679400,2679450,1247700,1247750,3,3,4,3,3,3,19,5,3,0,4,3,0,15,34
1657,67942490,2679400,2679450,1249000,1249050,3,0,3,3,0,0,9,3,3,5,3,3,0,17,26
1658,67952484,2679500,2679550,1248400,1248450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,67952470,2679500,2679550,1247000,1247050,3,0,0,0,0,0,3,0,3,3,0,0,0,6,9
1660,67952529,2679500,2679550,1252900,1252950,0,3,0,3,3,0,9,0,0,3,3,3,0,9,18
1661,67962506,2679600,2679650,1250600,1250650,3,3,4,3,0,3,16,3,5,3,3,3,3,20,36
1662,67962501,2679600,2679650,1250100,1250150,3,3,0,0,0,0,6,3,3,3,0,3,0,12,18
1663,67962475,2679600,2679650,1247500,1247550,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
1664,67962488,2679600,2679650,1248800,1248850,0,3,0,0,3,0,6,3,3,3,3,3,0,15,21
1665,67972467,2679700,2679750,1246700,1246750,3,3,3,3,0,0,12,3,3,3,3,0,0,12,24
1666,67972506,2679700,2679750,1250600,1250650,3,0,3,0,0,0,6,3,0,3,0,3,0,9,15
1667,67982507,2679800,2679850,1250700,1250750,3,0,3,0,3,3,12,3,3,3,4,3,3,19,31
1668,67982506,2679800,2679850,1250600,1250650,3,3,0,3,0,3,12,0,0,3,3,0,0,6,18
1669,67982470,2679800,2679850,1247000,1247050,8,6,3,3,3,3,26,6,7,4,3,4,5,29,55
1670,67982500,2679800,2679850,1250000,1250050,3,3,3,0,0,0,9,3,0,3,0,0,0,6,15
1671,67982477,2679800,2679850,1247700,1247750,0,3,3,3,3,0,12,3,3,3,0,3,3,15,27
1672,67982462,2679800,2679850,1246200,1246250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,68292530,2682900,2682950,1253000,1253050,3,3,3,3,3,0,15,0,3,0,3,3,0,9,24
1674,68292479,2682900,2682950,1247900,1247950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,68302538,2683000,2683050,1253800,1253850,0,3,3,3,3,0,12,3,3,4,3,3,0,16,28
1676,68302520,2683000,2683050,1252000,1252050,3,4,3,5,8,17,40,4,3,3,19,28,28,85,125
1677,68302475,2683000,2683050,1247500,1247550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,68302487,2683000,2683050,1248700,1248750,3,3,0,0,3,0,9,3,0,0,0,0,0,3,12
1679,68302478,2683000,2683050,1247800,1247850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,68312474,2683100,2683150,1247400,1247450,0,3,3,3,0,3,12,3,4,5,3,3,0,18,30
1681,68312504,2683100,2683150,1250400,1250450,3,5,3,3,3,3,20,4,5,3,0,3,3,18,38
1682,68312431,2683100,2683150,1243100,1243150,3,3,0,0,0,0,6,3,3,0,3,3,0,12,18
1683,68322524,2683200,2683250,1252400,1252450,0,3,3,3,3,0,12,3,3,0,0,3,0,9,21
1684,68322499,2683200,2683250,1249900,1249950,3,5,3,0,3,0,14,6,4,3,3,3,3,22,36
1685,68322473,2683200,2683250,1247300,1247350,5,6,4,0,0,0,15,3,0,5,3,3,0,14,29
1686,68322503,2683200,2683250,1250300,1250350,3,3,3,0,3,0,12,3,3,0,3,3,3,15,27
1687,68332513,2683300,2683350,1251300,1251350,3,6,4,3,0,0,16,3,8,6,3,3,0,23,39
1688,68332534,2683300,2683350,1253400,1253450,3,3,0,3,3,3,15,3,0,3,3,3,0,12,27
1689,68332475,2683300,2683350,1247500,1247550,0,3,5,3,0,3,14,4,6,0,3,0,0,13,27
1690,68332526,2683300,2683350,1252600,1252650,0,3,3,0,0,0,6,0,3,3,0,3,0,9,15
1691,68332476,2683300,2683350,1247600,1247650,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6
1692,68342486,2683400,2683450,1248600,1248650,3,0,3,3,0,0,9,4,3,0,3,0,0,10,19
1693,68342537,2683400,2683450,1253700,1253750,3,3,0,3,0,0,9,0,3,0,3,3,0,9,18
1694,68342509,2683400,2683450,1250900,1250950,4,3,5,3,3,0,18,4,3,3,3,3,3,19,37
1695,68342500,2683400,2683450,1250000,1250050,3,3,3,0,3,0,12,0,0,3,0,0,0,3,15
1696,68342505,2683400,2683450,1250500,1250550,3,3,3,0,0,0,9,3,3,3,0,0,0,9,18
1697,68342507,2683400,2683450,1250700,1250750,3,3,0,0,0,0,6,4,3,3,3,3,3,19,25
1698,68342472,2683400,2683450,1247200,1247250,3,3,3,3,0,3,15,3,6,3,3,3,0,18,33
1699,68342483,2683400,2683450,1248300,1248350,0,0,0,0,0,0,0,0,3,0,0,3,0,6,6
1700,68342470,2683400,2683450,1247000,1247050,0,3,0,3,0,0,6,3,0,0,0,0,0,3,9
1701,68352498,2683500,2683550,1249800,1249850,3,3,3,0,0,0,9,3,3,0,0,0,0,6,15
1702,68352514,2683500,2683550,1251400,1251450,0,3,0,0,3,0,6,3,3,0,3,0,0,9,15
1703,68362473,2683600,2683650,1247300,1247350,3,3,0,0,0,0,6,3,3,0,3,0,0,9,15
1704,68372487,2683700,2683750,1248700,1248750,0,3,0,0,0,0,3,3,3,3,3,0,0,12,15
1705,68372491,2683700,2683750,1249100,1249150,3,5,4,0,0,0,12,3,6,3,3,0,0,15,27
1706,68372509,2683700,2683750,1250900,1250950,3,3,0,0,0,0,6,0,0,3,0,0,0,3,9
1707,68372517,2683700,2683750,1251700,1251750,3,3,0,3,0,0,9,0,3,0,3,0,0,6,15
1708,68382484,2683800,2683850,1248400,1248450,3,3,3,3,0,0,12,4,4,0,0,0,0,8,20
1709,68382506,2683800,2683850,1250600,1250650,3,3,3,3,0,0,12,3,0,3,3,3,3,15,27
1710,68382492,2683800,2683850,1249200,1249250,3,3,0,0,3,3,12,0,3,0,3,0,3,9,21
1711,68382533,2683800,2683850,1253300,1253350,0,0,0,3,0,0,3,3,0,0,3,0,0,6,9
1712,68392470,2683900,2683950,1247000,1247050,3,4,3,3,0,0,13,3,3,3,3,3,0,15,28
1713,68392489,2683900,2683950,1248900,1248950,3,3,3,0,3,3,15,3,3,3,3,3,3,18,33
1714,68402472,2684000,2684050,1247200,1247250,3,3,6,3,3,0,18,3,3,3,3,0,0,12,30
1715,68402507,2684000,2684050,1250700,1250750,0,0,3,3,0,0,6,0,3,3,3,0,0,9,15
1716,68402496,2684000,2684050,1249600,1249650,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
1717,68402482,2684000,2684050,1248200,1248250,0,3,4,0,3,3,13,3,3,5,3,3,0,17,30
1718,68402529,2684000,2684050,1252900,1252950,3,3,0,3,0,0,9,3,3,3,0,0,3,12,21
1719,68412534,2684100,2684150,1253400,1253450,3,3,3,3,3,3,18,4,5,3,3,3,3,21,39
1720,68412507,2684100,2684150,1250700,1250750,0,3,3,3,0,0,9,3,3,3,3,3,0,15,24
1721,68412509,2684100,2684150,1250900,1250950,0,4,3,3,0,0,10,3,3,3,0,3,0,12,22
1722,68422484,2684200,2684250,1248400,1248450,7,5,6,3,0,0,21,12,3,4,6,3,3,31,52
1723,68422474,2684200,2684250,1247400,1247450,3,3,3,0,0,0,9,3,4,3,3,0,0,13,22
1724,68422473,2684200,2684250,1247300,1247350,3,3,0,3,0,0,9,3,0,3,0,0,0,6,15
1725,68422531,2684200,2684250,1253100,1253150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,68432485,2684300,2684350,1248500,1248550,3,0,3,0,0,0,6,3,3,3,0,3,3,15,21
1727,68432473,2684300,2684350,1247300,1247350,3,0,0,0,0,3,6,3,3,0,3,0,0,9,15
1728,68432454,2684300,2684350,1245400,1245450,5,3,4,3,0,0,15,7,5,3,3,3,0,21,36
1729,68432507,2684300,2684350,1250700,1250750,0,0,0,0,0,0,0,3,0,0,3,0,0,6,6
1730,68432462,2684300,2684350,1246200,1246250,3,0,3,3,0,3,12,0,3,0,3,0,0,6,18
1731,68432478,2684300,2684350,1247800,1247850,3,0,3,3,0,0,9,0,3,3,0,3,3,12,21
1732,68442513,2684400,2684450,1251300,1251350,0,3,0,3,3,0,9,3,4,3,0,0,0,10,19
1733,68442466,2684400,2684450,1246600,1246650,3,4,0,3,0,0,10,7,7,3,3,3,3,26,36
1734,68442484,2684400,2684450,1248400,1248450,3,3,3,3,3,0,15,0,3,0,3,0,0,6,21
1735,68442477,2684400,2684450,1247700,1247750,3,3,3,3,0,3,15,3,3,3,3,0,4,16,31
1736,68442511,2684400,2684450,1251100,1251150,3,3,3,0,0,0,9,0,3,3,3,0,0,9,18
1737,68442470,2684400,2684450,1247000,1247050,3,0,3,3,0,3,12,3,3,3,3,3,3,18,30
1738,68452456,2684500,2684550,1245600,1245650,3,4,3,0,3,0,13,4,4,3,4,3,3,21,34
1739,68452454,2684500,2684550,1245400,1245450,3,3,3,3,0,0,12,3,3,3,3,3,0,15,27
1740,68452472,2684500,2684550,1247200,1247250,3,5,4,3,3,0,18,8,4,6,3,3,0,24,42
